SiteID,472003,Site Timezone,-9,Data Timezone,0,Longitude,-165.13208,Latitude,60.534363
Year,Month,Day,Hour,Minute,wind speed at 80m (m/s),wind direction at 80m (deg)
2018,1,29,6,30,11.450000000000001,2.41
2018,1,29,7,30,12.35,5.1000000000000005
2018,1,29,8,30,11.26,0.79
2018,1,29,9,30,11.75,349.36
2018,1,29,10,30,11.71,342
2018,1,29,11,30,12.34,340.1
2018,1,29,12,30,13.32,340.97
2018,1,29,13,30,14.97,342.76
2018,1,29,14,30,15.34,343.86
2018,1,29,15,30,15.530000000000001,342.08
2018,1,29,16,30,16.16,342.26
2018,1,29,17,30,15.74,340.83
2018,1,29,18,30,15.49,347.76
2018,1,29,19,30,14.44,350.11
2018,1,29,20,30,12.88,345.51
2018,1,29,21,30,12.59,341.55
2018,1,29,22,30,12.16,336.73
2018,1,29,23,30,12.11,338.05
2018,1,30,0,30,11.290000000000001,339.62
2018,1,30,1,30,11.33,339.86
2018,1,30,2,30,12.38,338.15000000000003
2018,1,30,3,30,13.040000000000001,346.46
2018,1,30,4,30,11.73,343.83
2018,1,30,5,30,10.66,337.27
2018,1,30,6,30,11.14,338.42
2018,1,30,7,30,10.86,336.87
2018,1,30,8,30,11.61,341.03000000000003
2018,1,30,9,30,11.61,338.45
2018,1,30,10,30,11.77,340.89
2018,1,30,11,30,11.6,343.87
2018,1,30,12,30,10.26,344.31
2018,1,30,13,30,8.34,348.04
2018,1,30,14,30,5.92,354.74
2018,1,30,15,30,3.61,3.79
2018,1,30,16,30,6.44,354.5
2018,1,30,17,30,8.25,348.05
2018,1,30,18,30,10.540000000000001,346.40000000000003
2018,1,30,19,30,11.77,345.54
2018,1,30,20,30,12.540000000000001,343.5
2018,1,30,21,30,12.21,346.86
2018,1,30,22,30,12.1,354.69
2018,1,30,23,30,11.370000000000001,358.17
2018,1,31,0,30,11.08,2.62
2018,1,31,1,30,11.69,6.36
2018,1,31,2,30,12.74,4.95
2018,1,31,3,30,12.450000000000001,12.21
2018,1,31,4,30,12.58,15.280000000000001
2018,1,31,5,30,13.15,15.93
2018,1,31,6,30,13.61,20.78
2018,1,31,7,30,12.59,31.45
2018,1,31,8,30,11.66,35.550000000000004
2018,1,31,9,30,12.55,34.61
2018,1,31,10,30,12.63,32.87
2018,1,31,11,30,12.99,30.310000000000002
2018,1,31,12,30,13.93,24.740000000000002
2018,1,31,13,30,13.55,18.8
2018,1,31,14,30,15.07,19.6
2018,1,31,15,30,15.66,24.27
2018,1,31,16,30,17.26,25.34
2018,1,31,17,30,16.45,24.830000000000002
2018,1,31,18,30,15.860000000000001,24.36
2018,1,31,19,30,14.870000000000001,24.650000000000002
2018,1,31,20,30,16.11,21.73
2018,1,31,21,30,17.04,21.330000000000002
2018,1,31,22,30,17.400000000000002,24.29
2018,1,31,23,30,18.25,24.400000000000002
2018,2,1,0,30,18.45,24.13
2018,2,1,1,30,19.26,24.11
2018,2,1,2,30,19.98,24.2
2018,2,1,3,30,20.51,24.13
2018,2,1,4,30,21.150000000000002,25.03
2018,2,1,5,30,21.05,26.59
2018,2,1,6,30,20.81,27.88
2018,2,1,7,30,19.66,29.84
2018,2,1,8,30,17.490000000000002,30.84
2018,2,1,9,30,16.78,33.15
2018,2,1,10,30,15.540000000000001,32.35
2018,2,1,11,30,16.98,30.67
2018,2,1,12,30,16.68,30.71
2018,2,1,13,30,16.41,29.03
2018,2,1,14,30,18.330000000000002,26.93
2018,2,1,15,30,18.990000000000002,27.43
2018,2,1,16,30,17.91,28.43
2018,2,1,17,30,17.6,29.05
2018,2,1,18,30,17.13,28.88
2018,2,1,19,30,17.98,28.7
2018,2,1,20,30,18.64,29.21
2018,2,1,21,30,18.12,27.8
2018,2,1,22,30,18.88,26.650000000000002
2018,2,1,23,30,19.36,25.18
2018,2,2,0,30,14.200000000000001,30.05
2018,2,2,1,30,13.66,30.86
2018,2,2,2,30,14.25,29.28
2018,2,2,3,30,15.9,27.72
2018,2,2,4,30,14.85,32.15
2018,2,2,5,30,14.44,35.79
2018,2,2,6,30,13.22,39.56
2018,2,2,7,30,12.540000000000001,41.85
2018,2,2,8,30,11.42,45.2
2018,2,2,9,30,11.790000000000001,46.7
2018,2,2,10,30,12.38,47.04
2018,2,2,11,30,12.790000000000001,43.660000000000004
2018,2,2,12,30,12.96,42.82
2018,2,2,13,30,12.43,42.42
2018,2,2,14,30,12.52,38.63
2018,2,2,15,30,11.46,42.46
2018,2,2,16,30,12.08,47.69
2018,2,2,17,30,11.32,53.43
2018,2,2,18,30,12.27,51.76
2018,2,2,19,30,14.11,52.910000000000004
2018,2,2,20,30,13.13,53.13
2018,2,2,21,30,10.950000000000001,49.550000000000004
2018,2,2,22,30,10.23,46.25
2018,2,2,23,30,10.38,42.63
2018,2,3,0,30,9.97,44.160000000000004
2018,2,3,1,30,7.97,41.82
2018,2,3,2,30,7.75,51.4
2018,2,3,3,30,8.71,60.6
2018,2,3,4,30,14.96,68.27
2018,2,3,5,30,15.540000000000001,66.32000000000001
2018,2,3,6,30,14.040000000000001,71.37
2018,2,3,7,30,11.36,73.56
2018,2,3,8,30,16.47,70.82000000000001
2018,2,3,9,30,17.68,72.96000000000001
2018,2,3,10,30,17.04,73.82000000000001
2018,2,3,11,30,15.91,75.44
2018,2,3,12,30,15.55,72.36
2018,2,3,13,30,15.610000000000001,71.44
2018,2,3,14,30,14.82,73.58
2018,2,3,15,30,14.31,70.62
2018,2,3,16,30,14.86,73.84
2018,2,3,17,30,15.120000000000001,74.62
2018,2,3,18,30,15.700000000000001,73.03
2018,2,3,19,30,16.490000000000002,70.49
2018,2,3,20,30,16.66,71.31
2018,2,3,21,30,16.25,74.61
2018,2,3,22,30,15.55,72.03
2018,2,3,23,30,15.01,71.52
2018,2,4,0,30,14.030000000000001,75.01
2018,2,4,1,30,14.26,69.86
2018,2,4,2,30,13.59,68.14
2018,2,4,3,30,15.26,68.38
2018,2,4,4,30,14.38,74.02
2018,2,4,5,30,11.76,72.9
2018,2,4,6,30,10.72,75.59
2018,2,4,7,30,8.45,71.05
2018,2,4,8,30,9,61.85
2018,2,4,9,30,8.81,79.89
2018,2,4,10,30,10.09,76.58
2018,2,4,11,30,6.99,88.81
2018,2,4,12,30,7.44,76.83
2018,2,4,13,30,8.78,84.77
2018,2,4,14,30,9.34,83.41
2018,2,4,15,30,8.77,79.76
2018,2,4,16,30,10.02,80.95
2018,2,4,17,30,9.76,84.15
2018,2,4,18,30,10.27,79.19
2018,2,4,19,30,8.69,73.32000000000001
2018,2,4,20,30,5.8500000000000005,70.27
2018,2,4,21,30,5.54,67.5
2018,2,4,22,30,7.34,71.3
2018,2,4,23,30,8.08,76.27
2018,2,5,0,30,6.7700000000000005,71.43
2018,2,5,1,30,8.08,70.9
2018,2,5,2,30,7.12,84.11
2018,2,5,3,30,7.7700000000000005,76.09
2018,2,5,4,30,6.26,69.63
2018,2,5,5,30,2.63,70.82000000000001
2018,2,5,6,30,2.32,66.11
2018,2,5,7,30,2.29,80.3
2018,2,5,8,30,3.47,68.75
2018,2,5,9,30,3.58,73.42
2018,2,5,10,30,4.55,70.25
2018,2,5,11,30,4.33,71.9
2018,2,5,12,30,6.3100000000000005,65.67
2018,2,5,13,30,5.95,66.89
2018,2,5,14,30,6.47,71.59
2018,2,5,15,30,6.05,64.96000000000001
2018,2,5,16,30,8.99,70.42
2018,2,5,17,30,10.44,69.53
2018,2,5,18,30,11.64,68.60000000000001
2018,2,5,19,30,12.05,76.32000000000001
2018,2,5,20,30,12.09,67.54
2018,2,5,21,30,11.96,70.47
2018,2,5,22,30,13.14,71.4
2018,2,5,23,30,13.98,67.44
2018,2,6,0,30,13.74,59.27
2018,2,6,1,30,14.89,68.41
2018,2,6,2,30,15.73,70.43
2018,2,6,3,30,16.56,69.83
2018,2,6,4,30,18,70.66
2018,2,6,5,30,18.77,74.68
2018,2,6,6,30,18.92,79.77
2018,2,6,7,30,18.55,86.14
2018,2,6,8,30,18.73,92.12
2018,2,6,9,30,17.2,97.56
2018,2,6,10,30,15.73,107.57000000000001
2018,2,6,11,30,15.94,111.64
2018,2,6,12,30,13.870000000000001,122.51
2018,2,6,13,30,14.120000000000001,138.59
2018,2,6,14,30,14.040000000000001,150.81
2018,2,6,15,30,15.73,161.11
2018,2,6,16,30,15.55,154.86
2018,2,6,17,30,16.29,154.25
2018,2,6,18,30,15.38,153.07
2018,2,6,19,30,14.17,148.65
2018,2,6,20,30,14.780000000000001,149.07
2018,2,6,21,30,14.42,146.06
2018,2,6,22,30,14.77,148.36
2018,2,6,23,30,14.450000000000001,155.59
2018,2,7,0,30,13.32,154
2018,2,7,1,30,13.14,154.02
2018,2,7,2,30,13.02,156.07
2018,2,7,3,30,11.66,154.23
2018,2,7,4,30,11.48,151.5
2018,2,7,5,30,11.19,159.07
2018,2,7,6,30,10.51,159.81
2018,2,7,7,30,10.290000000000001,162.91
2018,2,7,8,30,8.51,155.53
2018,2,7,9,30,8.09,141.14000000000001
2018,2,7,10,30,8.290000000000001,135.05
2018,2,7,11,30,8.35,130.46
2018,2,7,12,30,9.17,123.82000000000001
2018,2,7,13,30,9.94,123.11
2018,2,7,14,30,10.57,125.79
2018,2,7,15,30,11.77,126.07000000000001
2018,2,7,16,30,12.43,129.07
2018,2,7,17,30,12.450000000000001,122.85000000000001
2018,2,7,18,30,13.72,121.42
2018,2,7,19,30,13.93,118.02
2018,2,7,20,30,14.34,120.83
2018,2,7,21,30,16.61,122.84
2018,2,7,22,30,15.950000000000001,123.15
2018,2,7,23,30,15.05,120.05
2018,2,8,0,30,16.11,121.86
2018,2,8,1,30,17.31,123.93
2018,2,8,2,30,18.48,128.29
2018,2,8,3,30,18.28,127.88000000000001
2018,2,8,4,30,18.26,127.86
2018,2,8,5,30,17.69,127.55
2018,2,8,6,30,16.11,128.03
2018,2,8,7,30,14.52,127.79
2018,2,8,8,30,12.97,125.87
2018,2,8,9,30,12.41,124.56
2018,2,8,10,30,12.63,123.08
2018,2,8,11,30,12.76,120.51
2018,2,8,12,30,13.33,119.67
2018,2,8,13,30,13.41,113.87
2018,2,8,14,30,13.01,110.16
2018,2,8,15,30,13.49,108.42
2018,2,8,16,30,14.14,104.41
2018,2,8,17,30,13.98,105
2018,2,8,18,30,14.97,103.74000000000001
2018,2,8,19,30,14.870000000000001,105.13
2018,2,8,20,30,15.290000000000001,107.93
2018,2,8,21,30,13.84,109.7
2018,2,8,22,30,12.55,112.42
2018,2,8,23,30,13.88,117.65
2018,2,9,0,30,13.13,113.73
2018,2,9,1,30,12.22,113.48
2018,2,9,2,30,12.43,119.67
2018,2,9,3,30,13.09,118.18
2018,2,9,4,30,13.97,118.07000000000001
2018,2,9,5,30,16.38,119.62
2018,2,9,6,30,16.64,120.55
2018,2,9,7,30,17.31,117.10000000000001
2018,2,9,8,30,16.07,115.98
2018,2,9,9,30,15.76,116.78
2018,2,9,10,30,16.16,113.11
2018,2,9,11,30,14.780000000000001,119.38
2018,2,9,12,30,15.1,115.96000000000001
2018,2,9,13,30,16.31,117.29
2018,2,9,14,30,16.91,122.7
2018,2,9,15,30,17.86,118.63
2018,2,9,16,30,18.91,116.8
2018,2,9,17,30,20.25,114
2018,2,9,18,30,19.77,107.74000000000001
2018,2,9,19,30,20.55,105.27
2018,2,9,20,30,20,105.98
2018,2,9,21,30,20.12,110.08
2018,2,9,22,30,21.86,112.15
2018,2,9,23,30,21.09,112.35000000000001
2018,2,10,0,30,21.42,111.75
2018,2,10,1,30,22.66,112.32000000000001
2018,2,10,2,30,22.080000000000002,112.09
2018,2,10,3,30,21.37,112.59
2018,2,10,4,30,20.94,111.79
2018,2,10,5,30,21.06,112.84
2018,2,10,6,30,20.67,112.32000000000001
2018,2,10,7,30,19.76,112.5
2018,2,10,8,30,18.38,113.15
2018,2,10,9,30,16.27,116.49000000000001
2018,2,10,10,30,15.370000000000001,123.01
2018,2,10,11,30,13.700000000000001,133.32
2018,2,10,12,30,14.81,148.29
2018,2,10,13,30,13.11,152.19
2018,2,10,14,30,10.76,158.84
2018,2,10,15,30,11.08,145.29
2018,2,10,16,30,10.35,137.95000000000002
2018,2,10,17,30,11.59,143.1
2018,2,10,18,30,11.81,144.41
2018,2,10,19,30,11.69,147.6
2018,2,10,20,30,11.77,135.19
2018,2,10,21,30,11.36,137.86
2018,2,10,22,30,10.38,130.44
2018,2,10,23,30,9.36,123.11
2018,2,11,0,30,8.97,118.23
2018,2,11,1,30,10.39,109.27
2018,2,11,2,30,11.620000000000001,111.39
2018,2,11,3,30,13.16,113
2018,2,11,4,30,13.6,115.05
2018,2,11,5,30,12.5,111.91
2018,2,11,6,30,12.83,108
2018,2,11,7,30,14.73,110.94
2018,2,11,8,30,16.98,109.35000000000001
2018,2,11,9,30,17.36,114.63
2018,2,11,10,30,15.88,140.33
2018,2,11,11,30,14.75,154.62
2018,2,11,12,30,16.51,181.48
2018,2,11,13,30,14.64,174.62
2018,2,11,14,30,15.65,182.41
2018,2,11,15,30,15.56,171.96
2018,2,11,16,30,16.62,172.8
2018,2,11,17,30,15.280000000000001,176.3
2018,2,11,18,30,15.49,178.93
2018,2,11,19,30,15.31,173.62
2018,2,11,20,30,15.02,174.02
2018,2,11,21,30,13.96,177.75
2018,2,11,22,30,12.83,176.13
2018,2,11,23,30,12.47,174.3
2018,2,12,0,30,10.71,177.06
2018,2,12,1,30,7.68,181.12
2018,2,12,2,30,5.11,176.99
2018,2,12,3,30,3.73,186.07
2018,2,12,4,30,2.13,179.13
2018,2,12,5,30,2.2800000000000002,202.13
2018,2,12,6,30,0.52,220.36
2018,2,12,7,30,2.25,237.99
2018,2,12,8,30,3.29,246.73000000000002
2018,2,12,9,30,3.77,234.38
2018,2,12,10,30,5.23,241.28
2018,2,12,11,30,6.3100000000000005,248.37
2018,2,12,12,30,10.27,276.94
2018,2,12,13,30,11.35,282.54
2018,2,12,14,30,12.07,286.24
2018,2,12,15,30,12.780000000000001,291.28000000000003
2018,2,12,16,30,13.25,289.41
2018,2,12,17,30,12.57,284.69
2018,2,12,18,30,14.69,285.89
2018,2,12,19,30,14.15,287.95
2018,2,12,20,30,15.610000000000001,287.56
2018,2,12,21,30,14.58,281.35
2018,2,12,22,30,15.05,271.47
2018,2,12,23,30,13.950000000000001,276.1
2018,2,13,0,30,12.68,269.69
2018,2,13,1,30,10.91,254.28
2018,2,13,2,30,10.27,246.54
2018,2,13,3,30,9.450000000000001,239.86
2018,2,13,4,30,10.67,230.1
2018,2,13,5,30,9.77,215.26
2018,2,13,6,30,9.58,206.58
2018,2,13,7,30,11.78,203.59
2018,2,13,8,30,11.950000000000001,198.41
2018,2,13,9,30,12.48,186.08
2018,2,13,10,30,14.15,183.54
2018,2,13,11,30,14.6,184.86
2018,2,13,12,30,15.51,174.57
2018,2,13,13,30,17.66,173.25
2018,2,13,14,30,19.16,174.44
2018,2,13,15,30,19.41,178.69
2018,2,13,16,30,19.21,181.59
2018,2,13,17,30,19.35,184.76
2018,2,13,18,30,18.89,188.11
2018,2,13,19,30,19.42,191.07
2018,2,13,20,30,21.3,191.20000000000002
2018,2,13,21,30,21.59,188.86
2018,2,13,22,30,20.98,186.8
2018,2,13,23,30,21.02,187.8
2018,2,14,0,30,20.02,188.68
2018,2,14,1,30,20.85,193.12
2018,2,14,2,30,20.26,194.71
2018,2,14,3,30,17.580000000000002,199.73000000000002
2018,2,14,4,30,9.93,248.5
2018,2,14,5,30,9.38,259.03000000000003
2018,2,14,6,30,7.53,241.26
2018,2,14,7,30,7.57,219.88
2018,2,14,8,30,8.65,221.66
2018,2,14,9,30,8.28,220.14000000000001
2018,2,14,10,30,7.03,219.06
2018,2,14,11,30,6.63,222.24
2018,2,14,12,30,5.96,229.86
2018,2,14,13,30,4.68,214.04
2018,2,14,14,30,4.59,211.55
2018,2,14,15,30,3.42,202.83
2018,2,14,16,30,3.79,202
2018,2,14,17,30,3.49,197.64000000000001
2018,2,14,18,30,4.3,192.64000000000001
2018,2,14,19,30,4.2,193.38
2018,2,14,20,30,6.93,218.06
2018,2,14,21,30,7.44,219.71
2018,2,14,22,30,7.22,213.31
2018,2,14,23,30,7.0200000000000005,225.94
2018,2,15,0,30,7.09,234.15
2018,2,15,1,30,1.54,260.87
2018,2,15,2,30,0.42,239.94
2018,2,15,3,30,2.12,130.05
2018,2,15,4,30,3.12,106.17
2018,2,15,5,30,3.11,94.01
2018,2,15,6,30,3.0700000000000003,96.91
2018,2,15,7,30,3.87,92.97
2018,2,15,8,30,4.76,92.42
2018,2,15,9,30,6.7,105.48
2018,2,15,10,30,6.2700000000000005,104.28
2018,2,15,11,30,8.55,115.32000000000001
2018,2,15,12,30,8.92,114.07000000000001
2018,2,15,13,30,9.86,118.88
2018,2,15,14,30,10.83,116.56
2018,2,15,15,30,11.75,108.67
2018,2,15,16,30,13.96,107.75
2018,2,15,17,30,14.71,102.99000000000001
2018,2,15,18,30,15.06,107.72
2018,2,15,19,30,15.950000000000001,114.37
2018,2,15,20,30,16.19,120.36
2018,2,15,21,30,16.990000000000002,124.7
2018,2,15,22,30,18.91,121.2
2018,2,15,23,30,18.77,125.91
2018,2,16,0,30,18.55,126.42
2018,2,16,1,30,19.79,133.56
2018,2,16,2,30,20.32,143.33
2018,2,16,3,30,19.44,151.96
2018,2,16,4,30,16.16,164.96
2018,2,16,5,30,10.17,189.86
2018,2,16,6,30,6.9,203.05
2018,2,16,7,30,6.6000000000000005,226.55
2018,2,16,8,30,4.29,217
2018,2,16,9,30,6.2700000000000005,230.52
2018,2,16,10,30,7.63,235.19
2018,2,16,11,30,9.77,231.58
2018,2,16,12,30,10.02,234.53
2018,2,16,13,30,10.76,233.62
2018,2,16,14,30,10.540000000000001,233.26
2018,2,16,15,30,10.88,229.70000000000002
2018,2,16,16,30,10.19,226.81
2018,2,16,17,30,10.51,224.27
2018,2,16,18,30,9.52,215.21
2018,2,16,19,30,8.78,202.37
2018,2,16,20,30,9.76,190.23
2018,2,16,21,30,10.700000000000001,180.88
2018,2,16,22,30,11.74,179.4
2018,2,16,23,30,12.08,175.14000000000001
2018,2,17,0,30,13.530000000000001,174.22
2018,2,17,1,30,13.14,172.35
2018,2,17,2,30,12.120000000000001,174.32
2018,2,17,3,30,12.33,170.38
2018,2,17,4,30,11.21,164.45000000000002
2018,2,17,5,30,13.56,168.70000000000002
2018,2,17,6,30,11.120000000000001,161.97
2018,2,17,7,30,10.22,157.6
2018,2,17,8,30,11.21,159.47
2018,2,17,9,30,11.13,165.5
2018,2,17,10,30,8.71,139.15
2018,2,17,11,30,10.61,150.22
2018,2,17,12,30,9.32,133.38
2018,2,17,13,30,9.85,124.31
2018,2,17,14,30,12.02,126.16
2018,2,17,15,30,12.84,122.45
2018,2,17,16,30,12.16,112.86
2018,2,17,17,30,11.52,104.32000000000001
2018,2,17,18,30,13.38,102.86
2018,2,17,19,30,13.86,100.10000000000001
2018,2,17,20,30,14.63,107.46000000000001
2018,2,17,21,30,16.87,113.27
2018,2,17,22,30,20.16,125.73
2018,2,17,23,30,20.87,127.09
2018,2,18,0,30,20.18,125.69
2018,2,18,1,30,22.45,130.51
2018,2,18,2,30,24.34,133.02
2018,2,18,3,30,26.22,138.99
2018,2,18,4,30,27.080000000000002,139.29
2018,2,18,5,30,27.42,138.9
2018,2,18,6,30,28.22,139.9
2018,2,18,7,30,27.41,136.68
2018,2,18,8,30,26.63,135.69
2018,2,18,9,30,25.41,137.96
2018,2,18,10,30,25.38,142.63
2018,2,18,11,30,24.02,147.56
2018,2,18,12,30,20.830000000000002,155.81
2018,2,18,13,30,14.58,196.4
2018,2,18,14,30,13.67,207.72
2018,2,18,15,30,14.69,209.8
2018,2,18,16,30,12.5,210.18
2018,2,18,17,30,12.63,215.99
2018,2,18,18,30,11.92,225.3
2018,2,18,19,30,10.66,230.48000000000002
2018,2,18,20,30,11.200000000000001,230.87
2018,2,18,21,30,9.78,242.77
2018,2,18,22,30,9.88,241.43
2018,2,18,23,30,8.72,228.21
2018,2,19,0,30,7.72,218.02
2018,2,19,1,30,7.1000000000000005,200.44
2018,2,19,2,30,6.15,177.91
2018,2,19,3,30,8.02,163.18
2018,2,19,4,30,11.94,162.65
2018,2,19,5,30,13.450000000000001,151.5
2018,2,19,6,30,15.13,147.97
2018,2,19,7,30,15.5,146.81
2018,2,19,8,30,15.42,144.12
2018,2,19,9,30,14.69,140.02
2018,2,19,10,30,16.67,140.68
2018,2,19,11,30,17.68,145.18
2018,2,19,12,30,19.32,145.67000000000002
2018,2,19,13,30,19.55,150
2018,2,19,14,30,20.580000000000002,154.35
2018,2,19,15,30,20.88,154.26
2018,2,19,16,30,21.47,154.91
2018,2,19,17,30,21.580000000000002,156.21
2018,2,19,18,30,21.43,160.87
2018,2,19,19,30,22.44,160.3
2018,2,19,20,30,22.17,163.17000000000002
2018,2,19,21,30,20.7,166.74
2018,2,19,22,30,19.12,170.77
2018,2,19,23,30,18.34,177.16
2018,2,20,0,30,17.26,193.03
2018,2,20,1,30,12.76,199.91
2018,2,20,2,30,11.25,205.66
2018,2,20,3,30,12.23,212.70000000000002
2018,2,20,4,30,11.84,221.08
2018,2,20,5,30,11.64,219.89000000000001
2018,2,20,6,30,11.27,227.85
2018,2,20,7,30,11.290000000000001,224.16
2018,2,20,8,30,11.91,233.81
2018,2,20,9,30,12.27,228.81
2018,2,20,10,30,12.33,225.96
2018,2,20,11,30,12.280000000000001,222.21
2018,2,20,12,30,12.07,218.99
2018,2,20,13,30,8.64,223.07
2018,2,20,14,30,6.32,207.46
2018,2,20,15,30,9.27,202.88
2018,2,20,16,30,10.84,197.73000000000002
2018,2,20,17,30,9.68,205.21
2018,2,20,18,30,9.11,208.5
2018,2,20,19,30,8.66,206.93
2018,2,20,20,30,8.45,202.02
2018,2,20,21,30,7.890000000000001,192.94
2018,2,20,22,30,7.25,185.91
2018,2,20,23,30,7.09,178.17000000000002
2018,2,21,0,30,8.57,176.96
2018,2,21,1,30,7,176.17000000000002
2018,2,21,2,30,6.3500000000000005,161.93
2018,2,21,3,30,6.49,156.38
2018,2,21,4,30,6.67,143.37
2018,2,21,5,30,6.8,138.45000000000002
2018,2,21,6,30,8.1,144.4
2018,2,21,7,30,7.7,143.45000000000002
2018,2,21,8,30,7.45,143.57
2018,2,21,9,30,6.92,138.06
2018,2,21,10,30,6.88,133.58
2018,2,21,11,30,6.95,128.79
2018,2,21,12,30,7.71,124.92
2018,2,21,13,30,8.64,122.66
2018,2,21,14,30,9.06,121.25
2018,2,21,15,30,9.28,123.67
2018,2,21,16,30,8.93,123.82000000000001
2018,2,21,17,30,9.01,128.64000000000001
2018,2,21,18,30,7.99,124.23
2018,2,21,19,30,6.8500000000000005,124.46000000000001
2018,2,21,20,30,4.46,131.2
2018,2,21,21,30,2.22,142.32
2018,2,21,22,30,2.13,196.5
2018,2,21,23,30,4.79,228.23000000000002
2018,2,22,0,30,7.07,239.08
2018,2,22,1,30,7.3100000000000005,230.20000000000002
2018,2,22,2,30,6.99,221.33
2018,2,22,3,30,6.45,212.83
2018,2,22,4,30,6.32,214.36
2018,2,22,5,30,5.94,215.1
2018,2,22,6,30,5.66,208.55
2018,2,22,7,30,5.1000000000000005,201.04
2018,2,22,8,30,5.3,200.4
2018,2,22,9,30,5.47,201.64000000000001
2018,2,22,10,30,5.88,199.99
2018,2,22,11,30,5.84,192.34
2018,2,22,12,30,5.59,188.77
2018,2,22,13,30,5.26,188.17000000000002
2018,2,22,14,30,5.21,184.55
2018,2,22,15,30,5.9,186.08
2018,2,22,16,30,6.18,192.22
2018,2,22,17,30,6.17,190.31
2018,2,22,18,30,5.66,187.15
2018,2,22,19,30,5.95,181.85
2018,2,22,20,30,6.59,184.74
2018,2,22,21,30,9.290000000000001,190.65
2018,2,22,22,30,8.61,188.72
2018,2,22,23,30,7.2700000000000005,185.33
2018,2,23,0,30,7.19,184.5
2018,2,23,1,30,7.55,185.08
2018,2,23,2,30,7.48,189.64000000000001
2018,2,23,3,30,8.81,184.76
2018,2,23,4,30,7.7700000000000005,183.54
2018,2,23,5,30,6.94,166.35
2018,2,23,6,30,7.83,180.21
2018,2,23,7,30,7.9,208.05
2018,2,23,8,30,9.5,223.87
2018,2,23,9,30,8.86,231.36
2018,2,23,10,30,7.390000000000001,232.22
2018,2,23,11,30,7.33,225.97
2018,2,23,12,30,6.43,242.44
2018,2,23,13,30,6.5,236.65
2018,2,23,14,30,8.14,249.45000000000002
2018,2,23,15,30,10.11,252.13
2018,2,23,16,30,11.06,256.52
2018,2,23,17,30,10.81,254.78
2018,2,23,18,30,10.81,258.1
2018,2,23,19,30,10.94,259.86
2018,2,23,20,30,11.1,263.23
2018,2,23,21,30,11.790000000000001,266.48
2018,2,23,22,30,10.86,272.54
2018,2,23,23,30,10.16,274.43
2018,2,24,0,30,10.35,273.57
2018,2,24,1,30,10.49,271.68
2018,2,24,2,30,10.370000000000001,272.98
2018,2,24,3,30,10.78,266.63
2018,2,24,4,30,8.76,253.22
2018,2,24,5,30,9.73,248.67000000000002
2018,2,24,6,30,10.43,254.47
2018,2,24,7,30,10.31,257.08
2018,2,24,8,30,10.82,255.78
2018,2,24,9,30,9.8,257.36
2018,2,24,10,30,10.16,253.79
2018,2,24,11,30,10.290000000000001,252.73000000000002
2018,2,24,12,30,8.620000000000001,249.76000000000002
2018,2,24,13,30,8.53,246.68
2018,2,24,14,30,8.120000000000001,247.56
2018,2,24,15,30,9.81,246.02
2018,2,24,16,30,10.370000000000001,239.53
2018,2,24,17,30,9.27,235.3
2018,2,24,18,30,10,232.77
2018,2,24,19,30,9.17,227.75
2018,2,24,20,30,8.6,223.95000000000002
2018,2,24,21,30,8.51,215.76
2018,2,24,22,30,7.72,205.65
2018,2,24,23,30,4.2,192
2018,2,25,0,30,3.0700000000000003,176.25
2018,2,25,1,30,4.21,198.59
2018,2,25,2,30,4.43,197.93
2018,2,25,3,30,3.92,187.02
2018,2,25,4,30,2.44,155.57
2018,2,25,5,30,3.0100000000000002,142.4
2018,2,25,6,30,3.56,151.01
2018,2,25,7,30,3.86,156.73
2018,2,25,8,30,5.2700000000000005,165.51
2018,2,25,9,30,5.66,163.36
2018,2,25,10,30,4.92,162.08
2018,2,25,11,30,4.54,169.43
2018,2,25,12,30,4.71,188.09
2018,2,25,13,30,4.33,186.11
2018,2,25,14,30,4.11,190.04
2018,2,25,15,30,3.87,205.79
2018,2,25,16,30,4.42,214.11
2018,2,25,17,30,5.93,221.17000000000002
2018,2,25,18,30,6.8500000000000005,227.73000000000002
2018,2,25,19,30,6.44,229.6
2018,2,25,20,30,5.74,227.75
2018,2,25,21,30,4.86,223.44
2018,2,25,22,30,7.8100000000000005,227.37
2018,2,25,23,30,8.84,239.19
2018,2,26,0,30,11.8,246.66
2018,2,26,1,30,13.32,252.69
2018,2,26,2,30,13.67,257.51
2018,2,26,3,30,14.36,262.33
2018,2,26,4,30,13.42,264.6
2018,2,26,5,30,12.16,265.94
2018,2,26,6,30,10.69,273.46
2018,2,26,7,30,9.56,270.8
2018,2,26,8,30,10.84,282.67
2018,2,26,9,30,12.71,300.29
2018,2,26,10,30,13.48,301.42
2018,2,26,11,30,13.57,306.86
2018,2,26,12,30,10.950000000000001,306.42
2018,2,26,13,30,7.390000000000001,298.79
2018,2,26,14,30,5.16,304.96
2018,2,26,15,30,3.5700000000000003,298.44
2018,2,26,16,30,4.42,249.99
2018,2,26,17,30,3.85,235.53
2018,2,26,18,30,3.47,211.17000000000002
2018,2,26,19,30,4.9,199.47
2018,2,26,20,30,3.5700000000000003,197.6
2018,2,26,21,30,4.53,204.93
2018,2,26,22,30,7.62,213.87
2018,2,26,23,30,7.41,211.84
2018,2,27,0,30,7.49,218.71
2018,2,27,1,30,9.14,234.6
